ï»¿dummy        {'dummy', 'LANG:EN'}
tonaise-        {'!COMP:*', 'V', '-SPEC:T/fin', 'PHI:NUM:_', '-COMP:v', 'PHI:GEN:_', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', '-COMP:P', 'PHI:DET:_', 'PF:tonaise', '-COMP:V', 'CLASS:TR', 'LANG:FI', '-COMP:N', 'SPEC:ADV', 'PHI:PER:_', '-VAL', 'ASP', 'ARG', 'COMP:D', 'SPEC:TO/inf', 'LF:nudge'}
tta             {'!COMP:*', '-SPEC:P', '-SPEC:v', '-SPEC:FORCE', 'SPEC:*', '-SPEC:N', '-SPEC:Neg/fin', '-COMP:ADV', 'LF:without', '-COMP:T/fin', 'COMP:D', 'adjoinable', '-SPEC:ADV', '-SPEC:INF', '-SPEC:C/fin', 'PF:tta', '-SPEC:T/fin', '-SPEC:C', 'PHI:NUM:_', 'P', '-SPEC:iR', '-SPEC:iWH', 'ADV', 'PHI:DET:_', '-SPEC:T/prt', '-COMP:T', 'LANG:FI', '-COMP:N', 'PHI:PER:_', '-VAL', 'ARG', '-COMP:uWH', 'COMP:n/MA', '-COMP:A', 'PHI:GEN:_', '-SPEC:V'}
tries           ['LANG:EN']
try-            {'V', 'LF:try', 'PF:try', '!COMP:TO/inf', '-SPEC:T/fin', 'SEM:internal', 'PHI:NUM:_', '-COMP:v', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', 'PHI:DET:_', '-COMP:V', 'SPEC:ADV', '-COMP:N', 'PHI:PER:_', '-VAL', 'LANG:EN', 'ASP', 'ARG', 'SPEC:D', 'SPEC:TO/inf', 'PHI:GEN:_', '!COMP:-ARG'}
verifiche       {'-SPEC:P', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:C/fin', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:WH', '-COMP:N', 'LF:verification', '-SPEC:R', 'PF:verifiche', 'COMP:R/D', '-SPEC:ADV', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
virtaamalla     ['LANG:FI']
virtaa          ['LANG:FI']
virta-          {'V', '!COMP:P', '-SPEC:T/fin', 'PHI:NUM:_', '-COMP:v', '-COMP:D', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', '-COMP:MA/inf', 'PHI:DET:_', 'LF:flow', '-COMP:V', 'LANG:FI', 'SPEC:ADV', '-COMP:N', 'PHI:PER:_', '-VAL', 'ASP', 'ARG', 'CLASS:INTR', 'SPEC:D', 'PF:virtaa', 'SPEC:TO/inf', 'PHI:GEN:_'}
voluto          ['LANG:IT']
vuole           ['LANG:IT']
volu-           {'!COMP:*', 'V', '-SPEC:T/fin', 'SEM:internal', 'PHI:NUM:_', '-COMP:v', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', 'PHI:DET:_', '-SPEC:*', '-COMP:V', 'SPEC:ADV', '-COMP:N', 'PHI:PER:_', 'LF:want', '-VAL', 'LANG:EN', 'ASP', 'ARG', 'PF:volu', 'SPEC:TO/inf', 'PHI:GEN:_'}
voitti          ['LANG:FI']
voittanut       ['LANG:FI']
voittaa         ['LANG:FI']
voitta-         {'!COMP:*', 'V', '-SPEC:T/fin', 'PHI:NUM:_', '-COMP:v', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', 'ASP:BOUNDED', '-COMP:P', 'PHI:DET:_', '-COMP:V', 'CLASS:TR', 'SPEC:ADV', '-COMP:N', 'PHI:PER:_', '-VAL', 'LANG:EN', 'ASP', 'ARG', 'COMP:D', 'LF:win', 'SPEC:TO/inf', 'SEM:achievement', 'PHI:GEN:_', 'PF:voitta'}
wants           ['LANG:EN']
want-           {'!COMP:*', 'V', '-SPEC:T/fin', 'PHI:NUM:_', '-COMP:v', 'COMP:TO/inf', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', '-COMP:P', 'PHI:DET:_', 'PF:want', '-COMP:V', 'CLASS:TR', 'SPEC:ADV', '-COMP:N', 'PHI:PER:_', 'LF:want', '-SPEC:TO/inf', '-VAL', 'LANG:EN', 'ASP', 'ARG', 'COMP:D', 'PHI:GEN:_'}
what            ['LANG:EN']
what-           {'-SPEC:P', 'LF:what', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'PF:what', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
which           {'!COMP:*', '-SPEC:P', '-SPEC:INF', '-COMP:uR', '-SPEC:T/fin', '-SPEC:MA/lla', '-SPEC:C', '-COMP:D', '-COMP:P', '-SPEC:Neg/fin', 'PF:which', 'D', '!PROBE:N', '-COMP:T/fin', 'OP:WH', 'LANG:EN', 'adjoinable', 'LF:which', 'D:WH', 'COMP:N', '-ARG', '-SPEC:V'}
who             ['LANG:EN']
who-            {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', 'LF:who', 'N', '-COMP:v', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'PF:who', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
whether         {'!COMP:*', 'FIN', 'PF:whether', 'COMP:T/fin', 'OP:Q', 'Q', 'LANG:EN', '-VAL', 'OP:WH', 'COMP:C/fin', 'LF:whether', 'FORCE', '!PROBE:FIN', '-SPEC:*', '-ARG'}
yrittaa         ['LANG:FI']
yritta-         {'V', 'LF:try', '-SPEC:T/fin', 'SEM:internal', 'PHI:NUM:_', '-COMP:v', '-SPEC:FORCE', 'COMP:P', 'SPEC:P', 'PHI:DET:_', '-COMP:V', 'SPEC:ADV', 'PF:yritta', '-COMP:N', 'PHI:PER:_', '-VAL', 'LANG:EN', 'ASP', 'ARG', 'SPEC:D', '!COMP:A/inf', 'SPEC:TO/inf', 'PHI:GEN:_', '!COMP:-ARG'}
mina            ['LANG:EN']
mina-           {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', 'LF:I', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'PF:mina', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'LANG:FI', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
sina            ['LANG:EN']
sina-           {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'PF:sina', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', 'LF:you', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'LANG:FI', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
han             ['LANG:EN']
han-            {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PF:han', 'LF:s/he', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'LANG:FI', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
hanet           ['LANG:EN']
me              ['LANG:EN']
me-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'LF:we', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'LANG:FI', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', 'PF:me', '-SPEC:V'}
te              ['LANG:EN']
te-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', 'LF:you', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'LANG:FI', 'COMP:R', '-COMP:N', 'PF:te', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
he_FI           ['LANG:EN']
heidan          ['LANG:EN']
he_FI-          {'-SPEC:P', 'LF:they', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'PF:he', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'LANG:FI', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
se              ['LANG:EN']
sen             ['LANG:EN']
sita            ['LANG:EN']
se-             {'!COMP:*', '-SPEC:P', '-SPEC:INF', '-COMP:uR', '-SPEC:T/fin', '-SPEC:MA/lla', '-SPEC:C', 'LF:the/that', '-COMP:D', '-COMP:P', '-SPEC:Neg/fin', 'D', 'LANG:FI', '!PROBE:N', 'PF:se', '-COMP:T/fin', 'adjoinable', 'COMP:N', '-ARG', '-SPEC:V'}
I               ['LANG:EN']
I-              {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', 'LF:I', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'PF:I', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
you             ['LANG:EN']
you-            {'-SPEC:P', 'PF:you', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', 'LF:you', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
he              ['LANG:EN']
he-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', 'LF:he', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'PF:he', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
she             ['LANG:EN']
she-            {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'PF:she', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'LF:she', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
we              ['LANG:EN']
we-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', 'PF:we', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'LF:we', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
you_pl          ['LANG:EN']
you_pl-         {'-SPEC:P', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'PHI', 'N', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:C/fin', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:WH', '-COMP:N', 'PF:you_pl', '-SPEC:R', 'LANG:EN', 'COMP:R/D', '-SPEC:ADV', 'SPEC:A', '-COMP:A', 'LF:you_pl', 'COMP:uR', '-SPEC:V'}
they            ['LANG:EN']
they-           {'-SPEC:P', 'LF:they', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'PF:they', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', '-COMP:V', 'COMP:R', '-COMP:N', 'LANG:EN', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
it              ['LANG:EN']
it-             {'LF:it/that', '!COMP:*', '-SPEC:P', '-SPEC:INF', '-COMP:uR', '-SPEC:T/fin', '-SPEC:MA/lla', '-SPEC:C', '-COMP:D', '-COMP:P', '-SPEC:Neg/fin', 'PF:it', 'D', '!PROBE:N', '-COMP:T/fin', 'LANG:EN', 'adjoinable', 'COMP:N', '-ARG', '-SPEC:V'}
io              ['LANG:EN']
io-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', 'LF:I', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'PF:io', 'COMP:uR', '-SPEC:V'}
tu              ['LANG:EN']
tu-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', 'LF:you', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'PF:tu', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
lui             ['LANG:EN']
lui-            {'PF:lui', '-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', 'LF:he', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
lei             ['LANG:EN']
lei-            {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', 'PF:lei', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'LF:she', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
noi             ['LANG:EN']
noi-            {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'PF:noi', 'LF:we', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
voi             ['LANG:EN']
voi-            {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', 'PF:voi', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'LF:you_pl', 'COMP:uR', '-SPEC:V'}
loro            ['LANG:EN']
loro-           {'-SPEC:P', 'LF:they', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', 'PF:loro', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
mi              ['LANG:EN']
mi-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'LF:me', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', 'CL', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', 'PF:mi(cl)', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
la              ['LANG:EN']
la-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'PF:la(cl)', 'LF:her', '-SPEC:INF', 'CL', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
lo              ['LANG:EN']
lo-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', 'LF:him', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', 'CL', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'PF:lo(cl)', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
si              ['LANG:EN']
si-             {'-SPEC:P', '-COMP:*', '-SPEC:FORCE', '-SPEC:N', 'CAL:CL', 'COMP:P', 'PHI_N', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', 'LF:3sg', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'PF:si(cl)', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
gli             ['LANG:EN']
ci              ['LANG:EN']
ci-             {'-SPEC:P', '-COMP:*', 'LF:there', '-SPEC:FORCE', '-SPEC:N', 'COMP:P', 'PHI_N', 'PF:ci', '-COMP:C/fin', '-COMP:WH', '-SPEC:R', '-SPEC:ADV', '-SPEC:INF', 'COMP:T/prt', '-SPEC:C/fin', '-COMP:VA/inf', '-SPEC:T/fin', '-COMP:v', 'N', 'COMP:D/rel', '-SPEC:uWH', 'COMP:C', '-COMP:AUX', 'LANG:IT', '-COMP:V', 'COMP:R', '-COMP:N', 'COMP:R/D', 'SPEC:A', '-COMP:A', 'COMP:uR', '-SPEC:V'}
[-n]            {'PHI:DET:DEF', 'inflectional', 'PHI:PER:1', 'PHI:NUM:SG', 'PHI:HUM:HUM', 'PHI', 'LANG:FI'}
[-t]            {'PHI:DET:DEF', 'inflectional', 'PHI:NUM:SG', 'PHI:HUM:HUM', 'PHI:PER:2', 'PHI', 'LANG:FI'}
[-V]            {'inflectional', 'PHI:PER:3', 'PHI:NUM:SG', 'PHI', 'LANG:FI'}
[-mme]          {'PHI:DET:DEF', 'inflectional', 'PHI:HUM:HUM', 'PHI:PER:1', 'PHI:NUM:PL', 'PHI', 'LANG:FI'}
[-mme]          {'PHI:DET:DEF', 'inflectional', 'PHI:HUM:HUM', 'PHI:PER:1', 'PHI:NUM:PL', 'LANG:FI'}
[-tte]          {'PHI:DET:DEF', 'inflectional', 'PHI:HUM:HUM', 'PHI:NUM:PL', 'PHI:PER:2', 'PHI', 'LANG:FI'}
[-vat]          {'inflectional', 'PHI:PER:3', 'PHI:NUM:PL', 'PHI', 'LANG:FI'}
[-ni]           {'PHI:DET:DEF', 'inflectional', 'PHI:PER:1', 'PHI:NUM:SG', 'PHI:HUM:HUM', 'PHI', 'LANG:FI'}
[-si]           {'PHI:DET:DEF', 'inflectional', 'PHI:NUM:SG', 'PHI:HUM:HUM', 'PHI:PER:2', 'PHI', 'LANG:FI'}
[-nsa]          {'inflectional', 'PHI:PER:3', 'PHI:NUM:SG', 'PHI', 'LANG:FI'}
[-an]           {'PHI:DET:DEF', 'inflectional', 'PHI:PER:3', 'PHI:NUM:SG', 'PHI', 'LANG:FI'}
[-nne]          {'PHI:DET:DEF', 'inflectional', 'PHI:HUM:HUM', 'PHI:NUM:PL', 'PHI:PER:2', 'LANG:FI'}
[-s]            {'inflectional', 'PHI:GEN:M', 'PHI:GEN:F', 'PHI:PER:3', 'PHI:NUM:SG', 'LANG:EN', 'PHI'}
[-0]            {'PHI:DET:DEF', 'PHI:PER:1', 'PHI:NUM:SG', 'PHI:NUM:PL', 'PHI:PER:2', 'PHI', 'LANG:EN', 'PHI:GEN:N', 'inflectional', 'PHI:PER:3'}
[-o]            {'PHI:DET:DEF', 'inflectional', 'PHI:PER:1', 'PHI:NUM:SG', 'PHI:HUM:HUM', 'LANG:IT', 'PHI'}
[-i]            {'PHI:DET:DEF', 'inflectional', 'LANG:IT', 'PHI:NUM:SG', 'PHI:HUM:HUM', 'PHI:PER:2', 'PHI'}
[-a]            {'PHI:DET:DEF', 'inflectional', 'PHI:PER:3', 'PHI:NUM:SG', 'LANG:IT', 'PHI'}
[-e]            {'PHI:DET:DEF', 'inflectional', 'PHI:PER:3', 'PHI:NUM:SG', 'LANG:IT', 'PHI'}
[-iamo]         {'PHI:DET:DEF', 'inflectional', 'PHI:HUM:HUM', 'PHI:PER:1', 'PHI:NUM:PL', 'LANG:IT', 'PHI'}
[-te]           {'PHI:DET:DEF', 'inflectional', 'PHI:HUM:HUM', 'LANG:IT', 'PHI:NUM:PL', 'PHI:PER:2', 'PHI'}
[-no]           {'PHI:DET:DEF', 'inflectional', 'PHI:PER:3', 'PHI:NUM:PL', 'LANG:IT', 'PHI'}
[-nom]          {'inflectional', 'NOM', 'TAIL:FIN,ARG,VAL', 'LANG:EN', 'adjoinable'}
[-par]          {'TAIL:ARG,-VAL,!COMP:*', 'PAR', 'inflectional', 'adjoinable', 'LANG:FI'}
[-gen]          {'inflectional', 'TAIL:INF,ARG', '-float', 'LANG:EN', 'GEN'}
gen             {'inflectional', 'TAIL:INF,ARG', '-float', 'LANG:EN', 'GEN'}
[-n_acc]        {'n-ACC', 'inflectional', 'TAIL:PHI', 'TAIL:ARG,ASP:BOUNDED', 'TAIL:*POL:NEG', 'adjoinable', 'LANG:FI'}
[-t_acc]        {'inflectional', 't-ACC', 'TAIL:ARG,ASP:BOUNDED', 'TAIL:*POL:NEG', 'adjoinable', 'LANG:FI'}
[-0_acc]        {'0_ACC', 'TAIL:*PHI', 'inflectional', 'TAIL:ARG,ASP:BOUNDED', 'TAIL:*POL:NEG', 'adjoinable', 'LANG:FI'}
asp             {'inflectional', 'ASP:BOUNDED', 'LANG:EN'}
[hAn]           {'OP:FAM', 'inflectional', 'OVERT_SCOPE', 'D:FAM', 'LANG:FI'}
[pA]            {'inflectional', 'D:POL', 'OVERT_SCOPE', 'OP:POL', 'LANG:FI'}
[kO]            {'inflectional', 'OP:WH', 'OP:Q', 'D:WH', 'OVERT_SCOPE', 'FORCE:OP:WH', 'LANG:FI'}
